Key,Value
479233885,野徑
480282469,凱娜瑞斯的燃燒之光
481331048,凱娜瑞斯的溫柔祭壇
482379672,塔姆山
483428251,主萊農莊
484476849,沼翼農莊
485525428,沼萊之塔
486574010,沼斯頓公墓
487622603,林萊莊園遺跡
488671191,上徑
489719779,霍鎮
490768387,威克翼公墓
491817009,霍布隆荒原
492865610,老瓦諾爾達的農場
493914215,羽毛與獅鷲旅舍
494963468,阿爾德莫斯
496012082,賽伊聖物庫
497060660,威克鹿公墓
498109272,莫爾迪瓦爾礦坑
499157879,老王津宅地遺跡
500206470,科里瓦魯斯之鬼域
501255096,查倫林
502303677,巴克田農莊
503352280,王鹿果園
504400864,林田種植園
505449455,克羅姆沃克村落
506498062,威克斯頓農莊
507546651,羽毛與豪豬旅店
508595289,克羅姆堡
509643873,馬雷比斯之石窟
510692478,爐屋墓穴
511741074,林翼農莊遺跡
512790342,綠屋葬地
513838945,凱娜瑞斯的燃燒之樹
514887544,哥特興
515936134,綠田莊小屋遺跡
516984728,林翼墓地
518033336,凱娜瑞斯的祝福之星
519081917,凱娜瑞斯的恆在重生
520130500,綠興農莊遺跡
521179078,老伊辛的宅地
522227658,凱娜瑞斯的永恆聖像
523276274,金獅鷲旅店
524324856,銅萊種植園
525373473,野蠻的蠍子旅舍
526422054,老莫爾金的農場
527470659,特多林挖掘場
528519897,沼村農莊
529568475,金惡棍旅舍
530617063,老王斯頓棚屋
531665643,巴克翼小屋遺跡
532714223,綠屯農莊
533762809,老卡羅拉納的棚屋遺跡
534811404,巴克津果園遺跡
535860010,主田農莊
536908623,主萊農莊
537957201,老爐田莊陋屋
539005814,爐匠種植園
540054413,德莫斯窪地
541103051,王鹿農莊
542151637,彭井
543200222,威克屯塔
544248860,死亡的侏儒酒吧
545297443,老吉夫尼薩的農場
546346030,凱娜瑞斯的歌唱之樹
547394649,尖叫的酒壺旅店
548443236,凱娜瑞斯的內在日出
549492452,凱娜瑞斯的靜默之樹
550541030,老瓦納拉的棚屋
551589642,白侏儒旅舍
552638292,沼萊農莊
553686876,沼屋果園
554735506,范灣
555784085,巴克翼莊園遺跡
556832687,主田公墓
557881283,老維克廷的棚屋遺跡
558929865,杜尼斯塔爾深坑
559978515,騎士伯恩
561027121,主村果園
562075704,國王的侏儒客棧
563124909,迪斯波納之巢穴
564173508,凱娜瑞斯的恆在之樹
565222090,凱娜瑞斯的可畏祭壇
566270674,阿拉比里克之採石場
567319262,老利薩拉的陋屋遺跡
568367892,灰燼田小屋遺跡
569416483,老貝拉達內的農場
570465061,鷹匠農舍
571513649,凱娜瑞斯的可畏聖像
572562279,林鹿小屋
573610871,塔姆城
574659457,凱娜瑞斯的歌唱重生
575708046,查倫沼
576756633,老巴爾博里的農場
577805287,貢達斯提爾礦坑
578853881,沃吉法恩
579902464,老埃維拉比斯的棚屋遺跡
580951042,鷹翼果園
582000312,蓋爾興墓窖
583048961,阿爾德谷
584097569,鄉屯墓窖
585146179,老利辛的棚屋遺跡
586194835,達爾基莫爾之墓室
587243415,老維克塔納的農場
588292027,飛翔的鳥酒館
589340625,凱娜瑞斯的靜默神諭
590389215,鄉興莊園
591437804,凱娜瑞斯的神聖救贖者
592487036,沼匠之據點遺跡
593535620,特里斯提恩礦脈
594584199,蓋爾斯頓農莊
595632850,蓋爾萊農舍
596681431,主翼農莊
597730023,老瓦諾里的陋屋
598778630,沼鹿果園
599827222,爐田莊種植園
600875811,鄉匠塔
601924409,林萊公墓
602973020,綠屯農舍
604021624,鼴鼠與城堡旅舍
605070276,鄉鹿墓地
606118859,馬里特爾窪地
607167471,林村墓地
608216757,狐狸與地城客棧
609265361,綠鹿莊園遺跡
610313947,主鹿莊園
611362529,銅萊農莊
612411107,凱娜瑞斯的歡愉昇天
613459696,國王的食人魔客棧
614508280,瑞恩聖物庫
615556858,王匠墓地
616605521,綠田莊府邸
617654124,巴克匠庭院遺跡
618702705,老蓋爾津宅地
619751314,口渴的惡棍客棧
620799900,老主萊宅地
621848489,主萊小屋
622897833,銅萊公墓
623946460,羽毛與城堡酒吧
624995044,雷堡
626043673,凱娜瑞斯的祝福聖物
627092257,阿爾丁村
628140870,林翼種植園
629189455,綠屋塔遺跡
630238038,老卡洛琳的農場
631286657,阿爾丁莊
632335241,新萊
633383833,飛翔的雄鹿旅舍
634432411,威克村果園
635481738,十字門
636530340,不安的麝香鼠酒館
637578921,堡郡
638627512,蓋爾斯頓之要塞
639676090,凱娜瑞斯的神聖殉者
640724696,老鷹津棚屋
641773286,老鷹村棚屋
642821869,老吉夫尼里的農場
643870581,老吉夫納內的陋屋
644919919,沼屯果園
645968542,銅村府邸
647017131,阿格里斯提爾採石場
648065713,凱娜瑞斯的聖昇天
649114294,特里塞里東
650162887,巴克田莊農舍遺跡
651211473,尖叫的土撥鼠酒吧
652260127,主斯頓莊園遺跡
653308718,凱娜瑞斯的歌唱昇天
654357299,克羅姆屯
655405899,蓋爾匠府邸遺跡
656454522,鄉萊庭院遺跡
657503108,威克匠之塔
658551692,長井
659600289,主屋公墓
660649578,裂貝斯
661698159,鼴鼠與狗酒吧
662746791,凱娜瑞斯的無盡之星
663795378,老巴爾巴比斯的農場
664843965,凱娜瑞斯的哀泣祭壇
665892559,獅子與麝香鼠客棧
666941229,伊西里之法環
667989813,老伊薩比斯的農場
669038402,沼萊農莊
670086985,歡笑的劍酒吧
671135577,阿恩多雷採石場
672184183,沼村種植園遺跡
673232779,主田莊農舍
674282062,林津庭院遺跡
675330640,圖恩要塞
676379243,圖恩泰爾
677427824,凱娜瑞斯的歌唱殉者
678476406,蘭要塞
679524987,鄉屯農莊
680573566,蘭城
681622167,裂牆
682670829,鼴鼠與麝香鼠客棧
683719429,凱娜瑞斯的燃燒重生
684768007,凱娜瑞斯的泣血之星
685816586,鷹興果園
686865176,查堡
687913782,林鹿農莊
688962366,格魯姆古
690010962,巴克萊農舍
691060309,老綠鹿陋屋
692108916,林田莊莊園遺跡
693157508,威克萊公墓
694206091,老利西里的宅地
695254739,巴克田莊府邸遺跡
696303333,王翼之墓窖
697351938,凱娜瑞斯的恆在預兆
698400517,鷹田莊塔遺跡
699449101,維格里爾神龕
700497685,巴克匠墓穴
701546306,綠萊種植園
702594891,綠萊農莊
703644199,老瓦納拉的陋屋
704692886,沼匠農莊
705741485,王屋之墳場
706790086,威克萊城堡
707838788,灰燼屋種植園
708888076,唱村
709936658,爐津城堡
710985254,凱娜瑞斯的恆在之光
712033835,吉姆·塞神龕
713082415,威克萊農莊
714130996,老貝拉達內的棚屋
715179601,凱娜瑞斯的歌唱之魂
716228202,老維克提維拉的農場
717276791,老吉夫尼納的農場
718325380,老銅田莊棚屋
719373983,巴克萊府邸
720422567,唱牆
721471153,老芭芭拉的陋屋
722519733,白城堡酒館
723568358,羽毛與蠍子客棧
724616936,阿爾德萊
725665516,老沼津陋屋
726714097,沼屯農莊
727762701,基蘭劇院
728811286,謝敦格恩特
729859877,凱娜瑞斯的歌唱先知
730909210,凱娜瑞斯的泣血日出
731957832,凱娜瑞斯的祝福先知
733006422,爐鹿農莊
734055075,嚎叫的祭司旅舍
735103657,王屋果園
736152247,德馬提圖拉洞穴
737200883,獅子與哥布林旅舍
738249464,奧夫金吉夫恩塔遺跡
739298773,迪瓦德紀念碑
740347354,薩哈圖勒薩之洞窟
741395936,老綠村宅地
742444548,蓋爾匠農莊
743493155,蓋爾斯頓小屋
744541765,梅拉蘇拉洞穴
745590374,鄉津農莊
746638965,鷹萊塔
747687559,雷門
748736166,老埃利佐里的棚屋
749784748,尖叫的山羊旅舍
750833329,沼翼之墓窖
751881918,老埃洛爾達的陋屋遺跡
752930521,凱娜瑞斯的可畏之樹
753979125,圖恩井
755028448,鄉斯頓城堡遺跡
756077030,范井
757125628,銅翼果園
758174216,銅屯果園
759222805,威克津之據點
760271387,綠田莊農莊
761319984,老綠屋宅地
762368563,凱娜瑞斯的哀泣聖像
763417141,阿恩多林採石場
764465722,老瓦納納的陋屋遺跡
765514314,嚎叫的巨人酒吧
766562906,王田莊葬地
767611538,騎士津自治鎮
768660119,王村農莊
769709493,威克村農莊
770758109,凱娜瑞斯的聖之光
771806699,鷹田宮殿
772855295,骯髒的巨靈客棧
773903904,老利西維拉的棚屋遺跡
774952503,山貓與巨人酒吧
776001110,凱娜瑞斯的歌唱之光
777049713,灰燼田農莊
778099146,老瓦尼納的陋屋遺跡
779147739,嚎叫的雄鹿酒吧
780196348,科雷霍爾之鬼域
781245023,沼田莊庭院遺跡
782293601,主萊的衛所
783342188,鄉田之據點遺跡
784391577,凱娜瑞斯的祝福神諭
785440215,凱娜瑞斯的聖之魂
786488793,爐鹿府邸遺跡
787537372,烏提斯提爾之採石場
788585971,鄉鹿之塔
789634558,蓋爾村果園
790683168,斯托要塞
791731841,主斯頓農莊
792780440,威克田城堡
793829740,伊里克祭壇
794878326,林津農莊
795926922,灰燼田莊農莊遺跡
796975501,德莫吉恩克斯洞窟
798024079,老爐田宅地
799072657,東特里
800121258,凱娜瑞斯的內在預兆
801169846,威克匠種植園
802218493,鷹興小屋
803267104,凱娜瑞斯的內在昇天
804315709,林萊農舍
805364290,野蠻的深坑旅店
806412870,老卡羅利維拉的棚屋
807462219,不安的土撥鼠旅舍
808510798,爐斯頓之要塞
809559408,紅城堡客棧
810607996,嚎叫的酒杯酒吧
811656610,蘭萊赫
812705192,鄉翼農莊
813753806,爐津莊園
814802426,西徑
815851009,王興小屋
816899609,生鏽的狗酒館
817948192,狐狸與刺蝟旅舍
818996784,老伊薩比斯的農場遺跡
820045365,老蓋爾津棚屋遺跡
821094752,灰谷
822143339,凱娜瑞斯的聖先知
823191933,老銅匠棚屋
824240515,王村府邸遺跡
825289107,巴克翼農莊
826337697,主斯頓墓穴
827386290,銅萊莊園遺跡
828434893,威克田莊墓地
829483517,野蠻的酒壺酒吧
830532110,爐匠城堡
831580728,薩赫布里提之洞窟
832629316,老埃維拉拉的農場
833677894,老王翼陋屋
834727253,小鼠與狗旅舍
835775842,羅多林採石場
836824431,王津府邸遺跡
837873013,主翼果園
838921605,沼屯公墓
839970220,銅鹿農莊
841018800,紅豪豬旅舍
842067390,馬里恩克斯之洞穴
843115974,灰燼斯頓農莊
844164586,灰燼田莊園
845213167,杜尼克托爾深坑
846261754,爐翼農莊
847310332,王翼之據點
848358913,主鹿墓地
849407505,銅鹿庭院
850456083,林田莊庭院遺跡
851505497,鷹田莊小屋
852554075,威克田莊公墓
853602667,西爾斯托里傳統會
854651250,朱博納之深坑
855699828,老鼠與狗客棧
856748406,凱娜瑞斯的無盡之魂
857796996,巴克屯莊園遺跡
858845580,灰燼津種植園
859894185,蓋爾津農舍
860942790,伊里克祭壇
861991375,鷹萊農舍
863039988,凱娜瑞斯的歡愉殉者
864089331,灰燼村的據點遺跡
865137932,鼴鼠與獾旅店
866186527,老灰燼田棚屋遺跡
867235268,哈爾酒館
868283849,鄉村農莊遺跡
869332450,林興墓地
870381922,凱娜瑞斯的恆在預見者
871430521,銅田莊宮殿
872479099,凱娜瑞斯的聖聖物
873527715,歡笑的山羊酒館
874576296,林萊塔
875624910,特迪里克採石場
876674258,老伊薩納的宅地
877722846,野蠻的顱骨酒館
878771489,威克匠塔
879820074,凱娜瑞斯的溫柔聖像
880868750,老鷹斯頓宅地
881917359,威克斯頓之據點
882965937,老埃利佐里的宅地遺跡
884014525,威克村城堡
885063104,埃芬神龕
886112463,巴克屯農舍遺跡
887161089,鄉翼城堡
888209690,黑城
889258271,凱娜瑞斯的永恆重生
890306851,林屯農莊遺跡
891355438,王興農莊
892404054,爐田莊農莊
893452655,老埃利扎內的陋屋
894501234,凱娜瑞斯的歡愉重生
895549821,查伯恩
896598448,凱娜瑞斯的永恆之魂
897647779,骯髒的地城酒館
898696365,維魯盧斯之墓陵
899744944,新城
900793522,老銅田棚屋
901842105,威克匠莊園遺跡
902890685,老卡羅拉拉的陋屋
903939298,王屯之據點遺跡
904987888,老利西里的陋屋
906036471,林翼之據點遺跡
907085061,王翼塔
908133661,巴隆之洞穴
909182345,老西爾斯提恩的農場
910230930,銅斯頓種植園
911279528,蟾蜍與城堡酒吧
912328106,綠萊農莊
913377519,赫扎爾東
914426097,灰燼屋庭院
915474699,杜格羅德神龕
916523296,威克屯農莊
917571880,塔姆維奇庭院
918620472,鷹萊農莊
919669060,銅翼農莊
920717642,上特里
921766234,霍萊赫
922814848,凱娜瑞斯的燃燒殉者
923864191,鷹斯頓府邸遺跡
924912790,班迪神龕
925961404,老貝拉多爾達的棚屋
927010061,鄉津果園遺跡
928058679,貝丁隧道
929107260,凱娜瑞斯的恆在先知
930155848,烏塔內實驗室
931204432,鷹津之據點
932253011,林斯頓果園
933301591,鷹興墓穴
934350947,凱娜瑞斯的歡愉預見者
935399584,凱娜瑞斯的祝福重生
936448162,灰燼萊莊園遺跡
937496750,綠田小屋
938545346,凱娜瑞斯的哀泣日出
939593954,蓋爾村農莊
940642541,耶弗瑞神龕
941691120,蓋爾興公墓
942739725,佩羅雷礦脈
943788367,巴克斯頓農舍
944837728,沼翼之據點
945886331,沼興農莊
946934917,鷹屋果園遺跡
947983533,王翼農舍
949032112,銅斯頓農舍
950080814,切斯特堡
951129420,爐村果園遺跡
952178807,灰燼萊塔遺跡
953227386,阿爾丁林
954275965,綠村塔遺跡
955324597,沼興庭院
956373178,阿蘇姆盧盧拉之巢穴
957421801,灰燼匠莊園遺跡
958470411,因弗奧吉恩之石塚
959519004,阿爾丁莫斯林地
960567590,老卡羅利里的棚屋遺跡
961616170,主田之塔
962665516,塔姆原
963714138,巴克屋墓窖
964762727,凱娜瑞斯的歌唱之星
965811308,蓋爾匠小屋遺跡
966859966,梅勒貝里之洞穴
967908553,伊霍斯
968957165,瑞恩聖物庫
970006514,凱娜瑞斯的泣血殉者
971055207,沼匠的衛所
972103790,女王的食人魔酒館
973152402,斯托津
974200981,林田莊府邸遺跡
975249560,老吉夫寧的宅地
976298180,林斯頓農莊
977346766,貢多雷採石場
978395346,梅洛特薩之大教堂
979443947,凱娜瑞斯的歡愉預兆
980493281,沼斯頓城堡遺跡
981541891,紅鳥旅舍
982590483,老埃利津的宅地
983639074,綠興果園
984687662,凱娜瑞斯的內在先知
985736246,特里斯塔斯提爾挖掘場
986784843,瓦尼維拉交會所
987833421,鄉匠農舍
988882064,教堂城
989930645,鷹鹿小屋遺跡
990979223,威克萊塔
992027823,巴克屋農舍遺跡
993076422,巴克屯宮殿遺跡
994125848,山貓與山羊旅舍
995174436,不安的龍酒吧
996223025,埃迪夫恩深坑
997271648,鄉屋農莊
998320243,蓋爾鹿城堡
999368838,凱娜瑞斯的靜默祭壇
1000417456,爐田莊墓穴
1001466042,凱娜瑞斯的祝福聖像
1002514644,巴林扎洞穴
1003563957,灰谷
1004612546,霍穆尼特拉之洞穴
1005661227,歡笑的狗酒吧
1006709808,主田莊種植園
1007758389,老爐屋棚屋
1008807008,野萊赫
1009855627,巴克屯之墓窖
1010904986,沼斯頓農莊遺跡
1011953620,威克屯墓窖
1013002201,老沼田宅地
1014050779,銅萊莊園
1015099360,銅萊小屋
1016148019,巴克屋農舍
1017196609,巴克斯頓莊園
1018245217,狐狸與祭司酒館
1019293828,薩赫布羅圖拉洞窟
1020342424,銅田莊墓地
1021391740,莫里魯戈斯
1022440336,蓋爾斯頓果園
1023488920,格魯奇特里石窟
1024537506,威克鹿庭院遺跡
1025586137,戰堡
1026634743,老瓦諾薩的農場
1027683347,沼田莊農舍
1028731933,戰沃克
1029780513,綠鹿農舍
1030829169,爐屋的衛所遺跡
1031877770,老卡羅洛薩的陋屋
1032927112,威克津種植園
1033975694,迪瓦德紀念碑
1035024285,巴克田的衛所遺跡
1036072877,查原
1037121456,綠鹿府邸遺跡
1038170036,灰燼鹿的據點遺跡
1039218657,凱娜瑞斯的可畏神諭
1040267236,巴克興種植園
1041315824,王津農莊遺跡
1042364404,弗拉德隆府邸
1043412983,老威克萊棚屋
1044461581,林屋宮殿遺跡
1045510223,加洛津園
1046559583,海狸與匕首旅舍
1047608170,死亡的哥布林酒館
1048656786,凱娜瑞斯的歡愉聖物
1049705411,巴克屋之墓窖
1050753990,獅子與貓旅店
1051802575,喬德神龕
1052851157,老巴爾巴納的宅地
1053899747,老威克田宅地
1054948354,阿克灣
1055996932,主斯頓庭院遺跡
1057045535,王匠墓窖
1058094128,死亡的仙子酒吧
1059142717,鄉屯城堡
1060191295,主屋農莊
1061239885,巴克萊種植園
1062289209,鷹鹿小屋
1063337790,老吉夫諾爾達的農場
1064386392,骯髒的城堡酒吧
1065434976,老卡羅拉納的棚屋
1066483590,鷹村種植園遺跡
1067532175,蓋爾斯頓農莊遺跡
1068580753,黑檀臂鐵砧
1069629337,灰燼萊府邸遺跡
1070677929,沼屋莊園遺跡
1071726527,莫爾拉斯
1072775133,凱娜瑞斯的溫柔之光
1073823776,凱娜瑞斯的內在殉者
1074872377,老埃維拉納的陋屋
1075920960,老灰燼村棚屋遺跡
1076970281,林斯頓莊園
1078018859,不安的侏儒旅店
1079067454,白特里
1080116048,海狸與山羊客棧
1081164627,巴克田塔
1082213222,凱娜瑞斯的聖祭壇
1083261804,教堂萊赫
1084310425,老鼠與匕首客棧
1085359004,教堂徑
1086407584,老吉夫諾納的陋屋
1087456178,裂田莊府邸
1088504760,老巴克匠陋屋
1089553359,老卡羅拉內的農場
1090601978,老灰燼翼陋屋
1091650564,灰燼津農莊
1092699154,巴拉內扎爾城堡
1093747740,蓋爾津塔遺跡
1094797090,鷹萊墓地
1095845698,巴盧格魯拉窪地
1096894296,伊沃爾
1097942880,林萊小屋遺跡
1098991500,老灰燼屋棚屋遺跡
1100040088,霍穆納斯洞窟
1101088691,威克津莊園
1102137278,死亡的巨人客棧
1103185906,鷹興農舍
1104234512,凱娜瑞斯的哀號祭壇
1105283090,老銅翼宅地
1106332406,凱娜瑞斯的歌唱救贖者
1107380990,范沃克
1108429571,死亡的土撥鼠旅店
1109478170,巴拉特雷薩之洞穴
1110526760,格里蘭澤薩之深坑
1111575343,蓋爾萊公墓
1112623938,老林翼陋屋
1113672532,喬德神龕
1114721127,矮人與衛兵酒吧
1115769719,沼萊農舍遺跡
1116818297,爐屋果園
1117866914,鷹田農舍遺跡
1118915512,王萊墓地
1119964113,老貝拉達比斯的農場
1121012717,杜諾林採石場
1122062063,飛翔的巨人客棧
1123110665,薩希布利塔之巢穴
1124159261,豬與酒壺酒館
1125207870,羅達斯提爾採石場
1126256456,凱娜瑞斯的哀泣預見者
1127305088,長卡特
1128353717,爐村公墓
1129402300,灰燼萊墓地
1130451646,莫爾迪威爾礦坑
1131500230,凱娜瑞斯的可畏之魂
1132548809,凱娜瑞斯的永恆之光
1133597461,沼津墓窖
1134646138,沼匠庭院
1135694746,老銅興陋屋
1136743328,巴克萊的衛所
1137791940,老維克塔比斯的宅地
1138841259,巴克屯莊園
1139889856,內克羅莫加恩之宅邸
1140938435,深紅的食人魔客棧
1141987044,沼田城堡
1143035650,彭灣林地
1144084228,鄉津府邸遺跡
1145132978,野維奇
1146182283,王萊塔
1147230884,老巴爾比薩的農場
1148279491,凱娜瑞斯的恆在殉者
1149328074,威克田莊農莊
1150376660,貢達內挖掘場
1151425244,鷹興府邸
1152473842,查倫莊
1153522423,銅萊墓窖
1154571030,老埃維洛爾達的陋屋
1155619662,鄉鹿的據點
1156668255,鹿岬
1157716835,上谷
1158765420,凱娜瑞斯的靜默殉者
1159814003,貝迪克托爾之礦坑
1160863349,灰燼萊之堡壘
1161911958,嚎叫的惡棍酒吧
1162960565,綠翼農莊
1164009216,林屯果園
1165057842,蓋爾田塔
1166106445,巴克萊之墳場
1167155023,利特胡隆之墳墓
1168203606,不安的豪豬客棧
1169252189,馬隆之深坑
1170300768,王匠農莊
1171349380,灰燼翼公墓
1172398693,貢多林隧道
1173447278,女王的顱骨酒吧
1174495909,凱娜瑞斯的神聖之魂
1175544527,銅津城堡遺跡
1176593120,小鼠與城堡旅店
1177641701,老蓋爾萊宅地
1178690282,莫里瓦羅斯府邸
1179738868,特多林之礦坑
1180787539,老埃維利里的宅地遺跡
1181836973,莫爾迪斯塔爾挖掘場
1182885552,老鷹屯棚屋
1183934132,老王斯頓陋屋遺跡
1184982719,老林興棚屋
1186031358,凱娜瑞斯的無盡神諭
1187079942,凱娜瑞斯的無盡日出
1188128532,沼屯墓地
1189177112,矮人與裂谷客棧
1190225737,凱娜瑞斯的溫柔聖物
1191275088,中莊
1192323730,狐狸與巨人酒吧
1193372323,迪斯帕西洞穴
1194420918,巴克翼葬地
1195469545,奧夫烏迪夫恩塔遺跡
1196518167,鷹萊府邸
1197566750,凱娜瑞斯的歌唱祭壇
1198616098,蓋爾村城堡遺跡
1199664683,沼匠果園
1200713304,牛谷
1201761893,老瓦納拉的農場
1202810481,烏塔爾德礦坑
1203859104,凱娜瑞斯的溫柔昇天
1204907756,凱娜瑞斯的溫柔先知
1205956335,矮人與獅鷲酒吧
1207004916,泉門
1208053495,凱娜瑞斯的可畏殉者
1209102109,凱娜瑞斯的無盡重生
1210151483,羅多林挖掘場
1211200108,銅津墓地
1212248707,沼村之宅邸
1213297285,鷹萊之要塞遺跡
1214345888,銅興塔遺跡
1215394543,霍橋
1216443143,維爾姆東鷹巢
1217492471,老吉夫諾納的棚屋
1218541104,沼屋的據點遺跡
1219589721,老鄉興棚屋
1220638301,格里恩克斯洞穴
1221686887,雷道櫟林
1222735523,克羅姆特里
1223784118,凱娜瑞斯的無盡殉者
1224832703,威克津城堡
1225881284,林匠之要塞
1226929867,銅村城堡遺跡
1227979240,阿西姆拉洞穴
1229027821,塞克托斯
1230076438,老吉夫尼薩的陋屋
1231125039,德米特爾之巢穴
1232173621,沼興城堡遺跡
1233222218,凱娜瑞斯的神聖聖物
1234270797,內克羅穆洛爾之石塚
1235319381,奧夫格爾福爾德塔遺跡
1236368036,哥特萊赫
1237416658,沃吉加貢
1238466023,彭谷園
1239514603,梅洛圖拉洞穴
1240563203,主萊墓地
1241611792,埃芬神龕
1242660388,長岬
1243708968,王斯頓墓地
1244757552,林萊莊園遺跡
1245806148,沼鹿庭院遺跡
1246854755,老卡羅利里的陋屋遺跡
1247903358,蓋爾津農莊
1248951950,特里斯塔斯提爾之採石場
1250000546,老伊芙琳的棚屋遺跡
1251049138,綠興的據點遺跡
1252097720,伊普谷
1253147050,凱娜瑞斯的哀號之魂
1254195634,林斯頓的衛所
1255244259,老瓦尼維拉的農場
1256292841,伊里克祭壇
1257341425,沼鹿農莊
1258390071,凱娜瑞斯的永恆昇天
1259438723,騎士林
1260488125,巴克鹿農舍
1261536727,吉姆·塞神龕
1262585323,灰燼屯城堡
1263633914,霍爾莊
1264682495,鄉村城堡遺跡
1265731085,凱娜瑞斯的溫柔重生
1266779677,梅利特拉之深坑
1267828258,銅屋果園
1268876868,奧法什斯托恩塔遺跡
1269925480,老卡羅洛薩的陋屋
1270974064,老維克托爾達的農場
1272022648,貝爾門
1273071998,德米布盧爾之石窟
1274120580,舞蹈的劍客棧
1275169174,伊格爾戈德
1276217781,裂特里
1277266413,長井丘
1278315046,灰燼鹿種植園
1279363653,巴克萊塔
1280412267,老威克匠棚屋
1281461616,獅子與獵人旅店
1282510203,雷灣
1283558800,凱娜瑞斯的可畏先知
1284607410,老鄉萊棚屋
1285655995,灰燼津莊園遺跡
1286704592,威克屯莊園遺跡
1287753212,巴克津莊園遺跡
1288801801,凱娜瑞斯的內在神諭
1289850399,老伊索納的農場遺跡
1290898984,鄉萊果園
1291947582,老鷹屯陋屋
1292996163,老林匠陋屋
1294044766,凱娜瑞斯的哀泣神諭
1295094098,深紅的刺蝟旅店
1296142704,老主匠宅地
1297191286,國王的刺蝟酒館
1298239903,凱娜瑞斯的祝福之樹
1299288498,阿恩達爾德採石場
1300337087,綠斯頓之要塞
1301385670,主屋墓地
1302434251,霍穆寧祖拉石窟
1303482844,灰要塞
1304532303,騎士沼
1305580913,王田農莊
1306629545,凱娜瑞斯的聖神諭
1307678123,銅鹿城堡
1308726711,特里斯提威爾礦脈
1309775292,灰燼興農莊
1310823887,威克津之塔
1311872476,蓋爾興果園
1312921054,凱娜瑞斯的可畏預見者
1313969644,阿恩迪斯塔爾礦坑
1315018227,阿格羅雷之採石場
1316066805,國王的匕首旅店
1317115392,綠津宮殿遺跡
1318163972,爐鹿之塔
1319212552,王田莊果園
1320261156,主津府邸遺跡
1321309748,爐田之堡壘
1322359140,主田莊之要塞
1323407826,歡笑的酒杯旅店
1324456419,長谷
1325505829,長道
1326554439,灰燼興小屋
1327603039,巴洛努納之洞窟
1328651617,老貝拉達納的棚屋
1329700216,主屯農莊
1330748819,伊普萊
1331797406,灰燼興莊園遺跡
1332845991,綠斯頓果園
1333894613,銅興莊園遺跡
1334943194,凱娜瑞斯的燃燒聖像
1335991776,鷹田塔遺跡
1337040370,阿恩迪威爾隧道
1338088956,凱娜瑞斯的神聖昇天
1339138290,鷹萊種植園
1340186878,鷹斯頓農莊
1341235466,蓋爾田莊農莊
1342284067,王斯頓農舍遺跡
1343332645,梅維奇
1344381227,牛里奇
1345429816,教堂牆
1346478441,凱斯井
1347527039,灰燼村種植園遺跡
1348575699,老吉夫諾納的宅地遺跡
1349624280,陰谷
1350672871,凱娜瑞斯的哀泣先知
1351722195,老巴爾巴比斯的宅地遺跡
1352770800,林興農舍
1353819488,蟾蜍與匕首客棧
1354868085,沼田之據點
1355916686,骯髒的山羊客棧
1356965273,斯托橋
1358013857,爐翼宮殿遺跡
1359062436,老貝拉多里的農場
1360111025,利提恩根之墓室
1361159613,凱娜瑞斯的哀號重生
1362208194,小鼠與刺蝟旅舍
1363256778,唱灣
1364306173,鷹田果園
1365354753,鷹翼種植園
1366403339,德珍旅舍
1367451917,林匠農莊
1368500496,巴克斯頓小屋
1369549167,切斯特谷
1370597767,主田莊城堡
1371647157,埃迪夫瓦爾深坑
1372695756,黑谷
1373744355,陰橋
1374792954,加洛徑
1375841555,老維克塔納的陋屋
1376890140,死亡的鳥酒館
1377938743,林萊果園
1378987372,老林萊陋屋
1380035955,老西爾斯塔納的宅地遺跡
1381084543,爐興農舍
1382133150,凱娜瑞斯的哀泣殉者
1383181728,老伊薩比斯的宅地
1384231062,綠斯頓府邸遺跡
1385279670,老主萊棚屋
1386328258,飛翔的土撥鼠旅舍
1387376838,凱娜瑞斯的恆在救贖者
1388425429,鄉萊農莊
1389474039,霍穆納西瓦之巢穴
1390522641,銅田莊府邸
1391571228,梅鎮
1392619817,霍穆內斯之巢穴
1393668395,爐田莊之據點
1394716981,王鹿種植園
1395765600,凱娜瑞斯的溫柔殉者
1396814181,老伊西維拉的宅地
1397862764,老伊索納的農場
1398911370,老王鹿宅地
1399960706,銅津農莊
1401009313,薩哈恩克斯之巢穴
1402057907,加洛谷
1403106491,綠斯頓農莊
1404155083,老利索薩的宅地
1405203673,蓋爾田莊農舍
1406252251,主萊府邸
1407300854,老主興宅地
1408349440,十字城
1409398052,老威克村棚屋遺跡
1410446637,王田莊農莊
1411495223,奧法希恩塔遺跡
1412543834,綠津果園
1413592412,寬山荒地
1414641008,巴克屯公墓
1415690352,奧夫格里恩斯利塔遺跡
1416738930,老蓋爾興宅地
1417787537,鷹匠宮殿遺跡
1418836121,莫爾庫切斯之洞窟
1419884709,沼田莊小屋
1420933289,拉特加比斯
1421981899,凱娜瑞斯的哀號預見者
1423030482,銅田果園
1424079086,凱娜瑞斯的神聖重生
1425127687,凱娜瑞斯的神聖祭壇
1426176284,凱娜瑞斯的永恆殉者
1427224893,老利索納的棚屋
1428274260,雷貝斯
1429322855,威克屋小屋遺跡
1430371434,格林之深坑
1431420014,巴克匠果園
1432468605,銅屋莊園遺跡
1433517203,爐屋農莊
1434565856,牛堡
1435614439,特里斯提納克之礦坑
